Wind Dir (°),Wind Speed (ms),Wind Gusts 1h (ms),Wave Height (m),Dominant Wave Period (s),Avg Wave Period (s),Dominant Wave Direction,Pressure,Air Temperature,Water Temperature,Datetime
270.0,10.0,12.0,2.6,8.0,6.2,309.0,1010.7,22.7,23.3,2024-04-14 23:50:00+00:00
260.0,10.0,12.0,2.6,9.0,6.5,324.0,1011.1,22.8,23.3,2024-04-14 22:50:00+00:00
260.0,10.0,12.0,2.7,9.0,6.5,305.0,1011.3,22.8,23.3,2024-04-14 22:20:00+00:00
260.0,10.0,13.0,2.7,9.0,6.7,340.0,1011.5,22.9,23.3,2024-04-14 21:50:00+00:00
260.0,10.0,12.0,2.4,9.0,6.3,312.0,1011.6,22.9,23.2,2024-04-14 21:20:00+00:00
260.0,9.0,11.0,2.8,9.0,6.6,319.0,1011.8,22.9,23.2,2024-04-14 20:50:00+00:00
260.0,9.0,12.0,2.3,9.0,6.4,350.0,1011.8,22.9,23.2,2024-04-14 20:20:00+00:00
260.0,9.0,12.0,2.7,10.0,6.8,304.0,1012.0,22.8,23.2,2024-04-14 19:50:00+00:00
260.0,9.0,11.0,2.6,10.0,6.6,311.0,1011.8,22.9,23.2,2024-04-14 19:20:00+00:00
250.0,9.0,11.0,2.6,9.0,6.6,318.0,1011.7,22.8,23.2,2024-04-14 18:50:00+00:00
250.0,8.0,11.0,2.7,9.0,6.6,316.0,1011.6,22.7,23.2,2024-04-14 18:20:00+00:00
250.0,9.0,12.0,2.6,8.0,6.7,307.0,1011.6,22.6,23.2,2024-04-14 17:50:00+00:00
260.0,9.0,12.0,2.7,8.0,6.9,295.0,1011.4,22.6,23.2,2024-04-14 17:20:00+00:00
260.0,9.0,12.0,2.5,9.0,6.6,339.0,1011.3,22.6,23.2,2024-04-14 16:50:00+00:00
260.0,8.0,11.0,2.3,9.0,6.6,318.0,1011.1,22.5,23.2,2024-04-14 16:20:00+00:00
250.0,8.0,10.0,2.4,8.0,6.7,304.0,1011.0,22.5,23.2,2024-04-14 15:50:00+00:00
250.0,7.0,9.0,2.5,9.0,6.7,297.0,1010.9,22.3,23.2,2024-04-14 15:20:00+00:00
270.0,9.0,12.0,2.3,9.0,6.3,293.0,1011.1,22.4,23.2,2024-04-14 14:50:00+00:00
250.0,8.0,10.0,2.3,8.0,6.4,283.0,1011.1,22.7,23.2,2024-04-14 14:20:00+00:00
250.0,8.0,11.0,2.5,9.0,6.7,336.0,1011.2,22.7,23.2,2024-04-14 13:50:00+00:00
240.0,7.0,9.0,2.4,9.0,6.6,332.0,1011.1,22.9,23.2,2024-04-14 13:20:00+00:00
240.0,7.0,9.0,2.3,9.0,6.7,287.0,1011.4,22.9,23.2,2024-04-14 12:50:00+00:00
240.0,7.0,9.0,2.3,9.0,6.4,5.0,1011.8,23.0,23.2,2024-04-14 12:20:00+00:00
240.0,7.0,9.0,2.6,9.0,7.1,290.0,1012.0,23.0,23.2,2024-04-14 11:50:00+00:00
240.0,7.0,9.0,2.4,10.0,6.8,279.0,1012.0,23.0,23.2,2024-04-14 11:20:00+00:00
230.0,7.0,9.0,2.3,8.0,6.6,317.0,1012.2,23.1,23.2,2024-04-14 10:50:00+00:00
240.0,6.0,8.0,2.4,9.0,6.8,315.0,1012.5,23.1,23.3,2024-04-14 10:20:00+00:00
240.0,7.0,9.0,2.4,8.0,6.8,282.0,1012.7,23.1,23.3,2024-04-14 09:50:00+00:00
240.0,6.0,8.0,2.4,9.0,6.7,326.0,1013.0,23.1,23.3,2024-04-14 09:20:00+00:00
250.0,6.0,8.0,2.4,9.0,6.5,20.0,1012.9,23.2,23.3,2024-04-14 08:50:00+00:00
230.0,7.0,8.0,2.5,9.0,6.8,340.0,1013.2,23.2,23.3,2024-04-14 08:20:00+00:00
240.0,7.0,9.0,2.5,10.0,6.7,302.0,1013.4,23.2,23.3,2024-04-14 07:50:00+00:00
240.0,7.0,10.0,2.6,9.0,6.7,343.0,1013.4,23.2,23.3,2024-04-14 07:20:00+00:00
230.0,7.0,9.0,2.5,9.0,6.8,317.0,1013.2,23.1,23.3,2024-04-14 06:50:00+00:00
250.0,6.0,8.0,2.5,8.0,6.5,293.0,1013.1,23.0,23.3,2024-04-14 06:20:00+00:00
240.0,7.0,9.0,2.6,8.0,6.7,335.0,1013.0,23.0,23.3,2024-04-14 05:50:00+00:00
230.0,7.0,8.0,2.5,9.0,6.7,326.0,1012.7,23.3,23.3,2024-04-14 05:20:00+00:00
230.0,6.0,8.0,2.6,9.0,6.7,21.0,1012.5,23.3,23.3,2024-04-14 04:50:00+00:00
240.0,7.0,9.0,2.8,8.0,6.8,318.0,1012.2,23.4,23.4,2024-04-14 04:20:00+00:00
240.0,8.0,10.0,2.4,9.0,6.5,352.0,1012.1,23.5,23.4,2024-04-14 03:50:00+00:00
240.0,7.0,8.0,2.4,8.0,6.3,305.0,1011.9,23.5,23.4,2024-04-14 03:20:00+00:00
240.0,7.0,10.0,2.6,9.0,6.7,332.0,1011.8,23.5,23.4,2024-04-14 02:50:00+00:00
240.0,7.0,9.0,2.5,10.0,6.6,340.0,1012.0,23.5,23.4,2024-04-14 02:20:00+00:00
240.0,7.0,9.0,2.5,9.0,6.6,313.0,1012.0,23.4,23.4,2024-04-14 01:50:00+00:00
250.0,7.0,9.0,2.9,8.0,6.7,303.0,1012.0,23.4,23.4,2024-04-14 01:20:00+00:00
250.0,8.0,10.0,2.6,9.0,6.7,4.0,1012.3,23.4,23.3,2024-04-14 00:50:00+00:00
250.0,8.0,10.0,2.6,9.0,6.5,359.0,1012.5,23.4,23.3,2024-04-14 00:20:00+00:00
250.0,7.0,10.0,2.5,9.0,6.6,349.0,1012.9,23.4,23.3,2024-04-13 23:50:00+00:00
250.0,7.0,10.0,2.7,10.0,6.7,314.0,1013.6,23.3,23.3,2024-04-13 22:50:00+00:00
250.0,7.0,10.0,2.6,9.0,6.6,31.0,1014.0,23.4,23.3,2024-04-13 22:20:00+00:00
250.0,8.0,10.0,2.6,9.0,6.6,57.0,1014.2,23.3,23.3,2024-04-13 21:50:00+00:00
250.0,8.0,10.0,2.7,9.0,6.9,307.0,1014.3,23.4,23.3,2024-04-13 21:20:00+00:00
240.0,8.0,10.0,2.7,9.0,6.7,4.0,1014.4,23.3,23.2,2024-04-13 20:50:00+00:00
240.0,8.0,10.0,2.9,10.0,6.8,275.0,1014.4,23.2,23.2,2024-04-13 20:20:00+00:00
250.0,9.0,11.0,2.8,9.0,6.7,294.0,1014.1,23.2,23.2,2024-04-13 19:50:00+00:00
240.0,8.0,11.0,2.9,9.0,6.8,16.0,1013.9,23.2,23.2,2024-04-13 19:20:00+00:00
250.0,8.0,11.0,2.8,9.0,6.7,307.0,1013.8,23.1,23.2,2024-04-13 18:50:00+00:00
250.0,9.0,11.0,2.8,10.0,6.9,88.0,1013.7,23.1,23.1,2024-04-13 18:20:00+00:00
250.0,9.0,11.0,2.8,9.0,6.7,84.0,1013.5,23.1,23.1,2024-04-13 17:50:00+00:00
250.0,9.0,12.0,2.8,9.0,6.6,295.0,1013.0,23.0,23.1,2024-04-13 17:20:00+00:00
250.0,9.0,12.0,2.8,9.0,6.8,330.0,1012.7,23.0,23.0,2024-04-13 16:50:00+00:00
250.0,9.0,11.0,2.8,8.0,6.8,332.0,1012.5,23.0,23.0,2024-04-13 16:20:00+00:00
250.0,9.0,12.0,2.7,10.0,6.8,73.0,1012.1,23.0,23.0,2024-04-13 15:50:00+00:00
250.0,9.0,12.0,2.9,8.0,7.0,39.0,1012.0,23.0,23.0,2024-04-13 15:20:00+00:00
250.0,8.0,11.0,2.9,10.0,7.2,46.0,1012.1,23.1,23.0,2024-04-13 14:50:00+00:00
240.0,8.0,10.0,2.9,9.0,7.2,107.0,1012.4,23.1,23.1,2024-04-13 14:20:00+00:00
240.0,8.0,10.0,2.7,8.0,7.0,288.0,1012.5,23.2,23.1,2024-04-13 13:50:00+00:00
240.0,7.0,10.0,2.7,10.0,6.8,88.0,1012.6,23.2,23.1,2024-04-13 13:20:00+00:00
240.0,7.0,10.0,2.8,8.0,7.0,117.0,1012.6,23.2,23.1,2024-04-13 12:50:00+00:00
240.0,7.0,10.0,3.3,10.0,7.5,90.0,1012.9,23.1,23.1,2024-04-13 12:20:00+00:00
240.0,6.0,8.0,3.0,9.0,7.6,92.0,1013.0,23.0,23.1,2024-04-13 11:50:00+00:00
230.0,6.0,8.0,3.0,9.0,7.2,322.0,1013.3,22.9,23.1,2024-04-13 11:20:00+00:00
220.0,5.0,7.0,2.8,9.0,7.2,95.0,1013.7,22.7,23.1,2024-04-13 10:50:00+00:00
230.0,6.0,8.0,2.8,9.0,7.1,98.0,1014.2,22.6,23.1,2024-04-13 10:20:00+00:00
250.0,7.0,9.0,2.8,10.0,7.1,78.0,1014.2,22.6,23.1,2024-04-13 09:50:00+00:00
250.0,6.0,9.0,2.8,10.0,7.0,90.0,1014.3,22.8,23.1,2024-04-13 09:20:00+00:00
240.0,7.0,11.0,2.8,9.0,7.1,80.0,1014.4,22.9,23.1,2024-04-13 08:50:00+00:00
210.0,8.0,10.0,3.0,10.0,7.1,92.0,1014.3,23.2,23.1,2024-04-13 08:20:00+00:00
210.0,8.0,12.0,2.9,10.0,7.4,76.0,1014.1,22.9,23.1,2024-04-13 07:50:00+00:00
190.0,6.0,8.0,2.9,10.0,7.1,99.0,1013.7,23.5,23.2,2024-04-13 06:50:00+00:00
210.0,6.0,8.0,3.3,10.0,7.5,75.0,1013.5,23.4,23.2,2024-04-13 06:20:00+00:00
210.0,6.0,8.0,3.0,9.0,7.2,94.0,1013.3,23.4,23.2,2024-04-13 05:50:00+00:00
210.0,6.0,8.0,2.8,9.0,6.7,94.0,1013.0,23.4,23.2,2024-04-13 05:20:00+00:00
210.0,6.0,8.0,2.8,9.0,6.8,100.0,1012.9,23.4,23.2,2024-04-13 04:50:00+00:00
200.0,7.0,9.0,3.0,11.0,7.0,71.0,1012.6,23.6,23.2,2024-04-13 04:20:00+00:00
210.0,6.0,8.0,3.1,9.0,7.3,94.0,1012.6,23.6,23.2,2024-04-13 03:50:00+00:00
210.0,6.0,8.0,2.8,9.0,6.9,99.0,1012.5,23.6,23.2,2024-04-13 03:20:00+00:00
210.0,5.0,7.0,3.2,10.0,7.6,83.0,1012.6,23.5,23.2,2024-04-13 02:50:00+00:00
200.0,4.0,7.0,2.9,10.0,7.0,84.0,1012.5,23.3,23.2,2024-04-13 02:20:00+00:00
190.0,6.0,8.0,2.9,9.0,7.0,100.0,1012.5,23.2,23.1,2024-04-13 01:50:00+00:00
190.0,7.0,9.0,3.2,9.0,7.3,99.0,1012.7,23.2,23.1,2024-04-13 01:20:00+00:00
180.0,8.0,12.0,2.9,9.0,7.0,96.0,1012.9,23.2,23.2,2024-04-13 00:50:00+00:00
180.0,7.0,9.0,3.1,10.0,7.3,88.0,1013.1,23.6,23.1,2024-04-13 00:20:00+00:00
170.0,7.0,9.0,3.2,10.0,7.6,81.0,1013.2,23.5,23.1,2024-04-12 23:50:00+00:00
170.0,8.0,10.0,3.2,9.0,7.4,88.0,1014.3,23.5,23.0,2024-04-12 22:50:00+00:00
160.0,8.0,11.0,3.1,10.0,7.2,87.0,1014.5,23.5,23.0,2024-04-12 22:20:00+00:00
160.0,9.0,12.0,3.0,10.0,7.2,67.0,1014.9,23.5,23.0,2024-04-12 21:50:00+00:00
160.0,8.0,10.0,2.9,9.0,7.2,92.0,1014.9,23.5,23.0,2024-04-12 21:20:00+00:00
150.0,10.0,12.0,2.8,9.0,7.0,91.0,1014.8,23.4,23.0,2024-04-12 20:50:00+00:00
160.0,9.0,12.0,3.1,10.0,7.2,76.0,1015.1,23.4,23.0,2024-04-12 20:20:00+00:00
160.0,9.0,11.0,3.2,9.0,7.5,96.0,1015.0,23.4,22.9,2024-04-12 19:50:00+00:00
160.0,8.0,10.0,2.9,9.0,7.3,79.0,1014.5,23.3,22.9,2024-04-12 19:20:00+00:00
160.0,8.0,10.0,2.9,11.0,7.3,33.0,1014.6,23.2,22.9,2024-04-12 18:50:00+00:00
170.0,8.0,11.0,3.1,9.0,7.3,89.0,1014.1,23.2,22.9,2024-04-12 18:20:00+00:00
160.0,7.0,10.0,3.0,9.0,7.2,78.0,1013.9,23.2,22.9,2024-04-12 17:50:00+00:00
160.0,7.0,9.0,3.0,9.0,7.2,67.0,1013.6,23.2,22.9,2024-04-12 17:20:00+00:00
150.0,6.0,9.0,2.8,8.0,7.0,85.0,1013.2,23.2,22.9,2024-04-12 16:50:00+00:00
160.0,6.0,8.0,3.2,9.0,7.7,80.0,1012.9,23.3,22.9,2024-04-12 16:20:00+00:00
170.0,6.0,8.0,3.4,9.0,7.5,94.0,1012.6,23.0,22.9,2024-04-12 15:50:00+00:00
160.0,7.0,8.0,3.0,9.0,7.3,97.0,1012.5,23.0,23.0,2024-04-12 15:20:00+00:00
160.0,7.0,9.0,3.1,11.0,7.3,16.0,1012.5,22.9,23.0,2024-04-12 14:50:00+00:00
160.0,7.0,9.0,2.7,8.0,7.2,124.0,1012.5,22.9,23.0,2024-04-12 14:20:00+00:00
150.0,7.0,9.0,3.0,9.0,7.2,113.0,1012.2,23.0,23.0,2024-04-12 13:50:00+00:00
140.0,6.0,8.0,3.1,10.0,7.2,105.0,1012.1,22.9,23.0,2024-04-12 13:20:00+00:00
150.0,7.0,9.0,2.9,11.0,6.9,13.0,1012.3,22.8,23.0,2024-04-12 12:50:00+00:00
150.0,8.0,10.0,2.8,9.0,6.8,115.0,1012.9,22.5,23.0,2024-04-12 12:20:00+00:00
150.0,8.0,10.0,3.1,9.0,7.0,108.0,1013.3,22.4,23.0,2024-04-12 11:50:00+00:00
160.0,8.0,11.0,3.1,9.0,6.9,116.0,1013.5,22.5,23.0,2024-04-12 11:20:00+00:00
150.0,9.0,11.0,3.2,8.0,6.7,127.0,1013.8,22.5,23.0,2024-04-12 10:50:00+00:00
150.0,10.0,12.0,3.4,9.0,7.0,127.0,1014.0,22.3,23.0,2024-04-12 10:20:00+00:00
150.0,10.0,13.0,3.5,9.0,6.9,118.0,1014.4,22.4,23.0,2024-04-12 09:50:00+00:00
150.0,11.0,14.0,3.7,9.0,6.9,115.0,1014.6,22.4,23.0,2024-04-12 09:20:00+00:00
150.0,10.0,13.0,3.6,8.0,7.0,155.0,1014.5,22.5,23.0,2024-04-12 08:50:00+00:00
150.0,10.0,13.0,3.3,8.0,6.9,142.0,1014.7,22.9,23.0,2024-04-12 08:20:00+00:00
150.0,10.0,13.0,3.4,8.0,6.8,163.0,1014.7,22.6,23.0,2024-04-12 07:50:00+00:00
150.0,11.0,14.0,3.7,8.0,6.9,149.0,1014.3,22.4,23.0,2024-04-12 07:20:00+00:00
150.0,13.0,17.0,3.3,9.0,6.7,118.0,1013.6,22.3,23.0,2024-04-12 06:50:00+00:00
160.0,11.0,14.0,3.0,9.0,6.5,115.0,1013.5,22.3,23.0,2024-04-12 06:20:00+00:00
150.0,10.0,13.0,3.0,8.0,6.6,120.0,1013.3,21.3,23.0,2024-04-12 05:50:00+00:00
140.0,10.0,14.0,2.8,8.0,6.7,116.0,1013.4,21.0,23.0,2024-04-12 05:20:00+00:00
170.0,4.0,7.0,3.0,8.0,6.7,118.0,1013.4,20.9,23.0,2024-04-12 04:50:00+00:00
210.0,5.0,8.0,3.0,8.0,6.6,110.0,1012.5,20.6,23.0,2024-04-12 04:20:00+00:00
230.0,6.0,8.0,3.2,8.0,6.6,104.0,1011.8,21.2,23.0,2024-04-12 03:50:00+00:00
170.0,9.0,13.0,3.2,6.0,6.3,152.0,1011.4,21.6,23.0,2024-04-12 03:20:00+00:00
160.0,12.0,17.0,3.2,8.0,6.5,115.0,1010.8,22.3,23.0,2024-04-12 02:50:00+00:00
150.0,10.0,13.0,2.9,8.0,6.5,101.0,1010.4,22.9,23.0,2024-04-12 02:20:00+00:00
140.0,8.0,11.0,2.8,8.0,6.3,104.0,1010.7,22.6,23.0,2024-04-12 01:50:00+00:00
130.0,9.0,12.0,2.8,8.0,6.2,99.0,1009.2,22.1,23.1,2024-04-12 01:20:00+00:00
140.0,11.0,15.0,2.6,9.0,6.3,95.0,1010.8,22.3,23.1,2024-04-12 00:50:00+00:00
140.0,10.0,14.0,2.3,8.0,6.1,103.0,1010.9,23.0,23.1,2024-04-12 00:20:00+00:00
140.0,10.0,13.0,2.5,8.0,6.2,106.0,1011.0,23.4,23.1,2024-04-11 23:50:00+00:00
130.0,9.0,11.0,2.2,8.0,6.3,99.0,1011.1,23.4,23.1,2024-04-11 22:50:00+00:00
130.0,9.0,11.0,2.2,10.0,6.3,41.0,1011.8,23.6,23.1,2024-04-11 22:20:00+00:00
130.0,9.0,10.0,2.1,9.0,6.1,66.0,1012.3,23.6,23.1,2024-04-11 21:50:00+00:00
140.0,9.0,12.0,2.0,9.0,6.0,51.0,1013.0,23.6,23.1,2024-04-11 21:20:00+00:00
140.0,9.0,12.0,2.0,9.0,6.1,83.0,1013.1,23.6,23.1,2024-04-11 20:50:00+00:00
140.0,9.0,12.0,2.1,11.0,6.3,353.0,1012.8,23.5,23.1,2024-04-11 20:20:00+00:00
130.0,8.0,10.0,2.2,10.0,6.2,23.0,1012.7,22.7,23.0,2024-04-11 19:50:00+00:00
130.0,9.0,11.0,2.4,10.0,6.4,0.0,1012.5,22.7,23.0,2024-04-11 19:20:00+00:00
130.0,8.0,10.0,2.4,10.0,6.2,7.0,1012.5,22.8,23.0,2024-04-11 18:50:00+00:00
130.0,9.0,11.0,2.4,10.0,6.1,12.0,1012.1,22.7,23.0,2024-04-11 17:50:00+00:00
130.0,8.0,10.0,2.4,10.0,6.2,1.0,1012.0,22.3,23.0,2024-04-11 17:20:00+00:00
130.0,9.0,12.0,2.4,11.0,6.1,346.0,1011.8,21.9,23.0,2024-04-11 16:50:00+00:00
130.0,10.0,13.0,2.4,11.0,6.3,353.0,1011.7,22.0,23.0,2024-04-11 16:20:00+00:00
140.0,9.0,13.0,2.3,10.0,6.4,2.0,1011.7,22.1,23.0,2024-04-11 15:50:00+00:00
160.0,9.0,11.0,2.4,11.0,6.3,339.0,1011.2,22.5,23.0,2024-04-11 15:20:00+00:00
150.0,9.0,11.0,2.4,11.0,6.5,335.0,1011.4,22.6,23.0,2024-04-11 14:50:00+00:00
150.0,9.0,13.0,2.1,9.0,6.3,103.0,1011.2,22.8,23.0,2024-04-11 14:20:00+00:00
150.0,8.0,11.0,2.0,11.0,6.2,328.0,1011.4,22.9,23.0,2024-04-11 13:50:00+00:00
150.0,7.0,10.0,2.0,11.0,6.3,356.0,1011.3,22.7,23.0,2024-04-11 13:20:00+00:00
140.0,7.0,9.0,2.3,9.0,6.3,91.0,1011.6,22.1,23.0,2024-04-11 12:50:00+00:00
150.0,10.0,14.0,2.0,11.0,6.5,344.0,1012.0,21.1,23.0,2024-04-11 12:20:00+00:00
140.0,7.0,10.0,2.0,8.0,6.4,72.0,1012.0,23.2,23.0,2024-04-11 11:50:00+00:00
140.0,7.0,9.0,1.9,9.0,6.2,92.0,1012.3,23.2,23.0,2024-04-11 11:20:00+00:00
140.0,8.0,10.0,1.9,11.0,6.4,343.0,1012.6,23.1,23.0,2024-04-11 10:50:00+00:00
140.0,8.0,10.0,1.8,11.0,6.1,354.0,1012.6,23.1,23.0,2024-04-11 10:20:00+00:00
150.0,8.0,10.0,1.9,10.0,6.1,82.0,1012.9,23.2,23.0,2024-04-11 09:50:00+00:00
150.0,7.0,10.0,1.9,9.0,6.2,92.0,1013.0,23.2,23.0,2024-04-11 09:20:00+00:00
150.0,8.0,10.0,2.0,10.0,6.4,91.0,1013.1,23.2,23.0,2024-04-11 08:50:00+00:00
150.0,8.0,9.0,1.9,11.0,6.2,53.0,1013.0,23.0,23.0,2024-04-11 08:20:00+00:00
150.0,8.0,10.0,2.0,9.0,6.4,85.0,1012.6,22.9,23.0,2024-04-11 07:50:00+00:00
150.0,7.0,9.0,2.1,10.0,6.4,75.0,1012.3,22.9,23.0,2024-04-11 07:20:00+00:00
150.0,7.0,9.0,2.0,11.0,6.3,339.0,1012.2,22.8,23.0,2024-04-11 06:50:00+00:00
150.0,7.0,9.0,1.9,10.0,6.0,90.0,1012.0,22.9,23.0,2024-04-11 06:20:00+00:00
160.0,7.0,10.0,2.1,10.0,5.9,74.0,1011.9,23.0,23.0,2024-04-11 05:50:00+00:00
150.0,7.0,11.0,1.9,11.0,5.9,342.0,1011.5,22.6,23.1,2024-04-11 05:20:00+00:00
160.0,8.0,10.0,2.1,10.0,5.9,102.0,1011.5,23.0,23.1,2024-04-11 04:50:00+00:00
160.0,8.0,10.0,2.2,10.0,6.2,60.0,1011.2,22.9,23.0,2024-04-11 04:20:00+00:00
210.0,3.0,6.0,2.2,10.0,6.1,97.0,1011.1,21.1,23.0,2024-04-11 03:50:00+00:00
210.0,5.0,8.0,2.1,11.0,6.0,35.0,1011.0,21.2,23.1,2024-04-11 03:20:00+00:00
200.0,7.0,11.0,2.1,12.0,6.0,8.0,1011.1,20.4,23.1,2024-04-11 02:50:00+00:00
150.0,8.0,10.0,2.2,7.0,6.0,119.0,1011.0,23.3,23.1,2024-04-11 02:20:00+00:00
150.0,8.0,10.0,2.1,11.0,5.9,24.0,1011.1,23.2,23.1,2024-04-11 01:50:00+00:00
150.0,7.0,10.0,2.2,7.0,6.1,112.0,1011.5,23.2,23.1,2024-04-11 01:20:00+00:00
140.0,8.0,10.0,2.2,11.0,6.1,96.0,1011.7,23.2,23.1,2024-04-11 00:50:00+00:00
140.0,9.0,11.0,2.1,13.0,6.2,335.0,1012.2,23.1,23.1,2024-04-11 00:20:00+00:00
140.0,9.0,11.0,2.2,11.0,6.2,0.0,1012.6,23.2,23.0,2024-04-10 23:50:00+00:00
140.0,9.0,11.0,2.4,10.0,6.4,86.0,1013.3,23.2,23.0,2024-04-10 23:20:00+00:00
140.0,9.0,11.0,2.1,11.0,6.2,354.0,1013.7,23.2,23.0,2024-04-10 22:50:00+00:00
140.0,9.0,11.0,2.2,7.0,6.2,107.0,1014.1,23.2,23.0,2024-04-10 22:20:00+00:00
130.0,8.0,10.0,2.3,12.0,6.4,329.0,1014.6,23.1,23.0,2024-04-10 21:50:00+00:00
140.0,8.0,10.0,2.2,7.0,6.0,108.0,1015.1,23.1,23.0,2024-04-10 21:20:00+00:00
130.0,9.0,11.0,2.2,12.0,6.2,340.0,1015.2,23.1,23.0,2024-04-10 20:50:00+00:00
130.0,9.0,10.0,2.3,13.0,6.3,302.0,1015.6,23.0,23.0,2024-04-10 20:20:00+00:00
130.0,9.0,11.0,2.4,12.0,6.4,2.0,1015.5,22.9,23.0,2024-04-10 19:50:00+00:00
130.0,9.0,11.0,2.2,11.0,6.5,333.0,1015.3,23.0,23.0,2024-04-10 19:20:00+00:00
130.0,9.0,11.0,2.2,12.0,6.4,321.0,1015.4,23.0,22.9,2024-04-10 18:50:00+00:00
130.0,8.0,10.0,2.2,13.0,6.5,334.0,1015.2,22.9,22.9,2024-04-10 18:20:00+00:00
130.0,9.0,11.0,2.2,12.0,6.3,317.0,1015.0,22.9,22.9,2024-04-10 17:50:00+00:00
120.0,9.0,12.0,2.3,13.0,6.6,340.0,1014.8,22.8,22.9,2024-04-10 17:20:00+00:00
120.0,9.0,11.0,2.1,12.0,6.4,332.0,1014.5,22.7,22.9,2024-04-10 16:50:00+00:00
130.0,8.0,10.0,2.4,13.0,6.6,341.0,1014.5,22.7,22.9,2024-04-10 16:20:00+00:00
120.0,8.0,10.0,2.3,13.0,6.4,331.0,1014.4,22.7,23.0,2024-04-10 15:50:00+00:00
120.0,8.0,10.0,2.2,13.0,6.7,330.0,1014.2,22.7,23.0,2024-04-10 15:20:00+00:00
130.0,8.0,10.0,2.3,13.0,6.6,342.0,1014.5,22.7,23.0,2024-04-10 14:50:00+00:00
120.0,8.0,10.0,2.1,13.0,6.7,346.0,1014.5,22.7,23.0,2024-04-10 14:20:00+00:00
120.0,8.0,10.0,2.3,12.0,7.2,332.0,1014.7,22.7,23.0,2024-04-10 13:50:00+00:00
110.0,8.0,10.0,2.2,9.0,7.1,101.0,1015.4,22.5,23.0,2024-04-10 12:50:00+00:00
120.0,7.0,10.0,2.0,12.0,6.8,346.0,1015.9,22.0,23.0,2024-04-10 12:20:00+00:00
110.0,5.0,6.0,2.0,12.0,7.0,340.0,1016.3,22.0,23.0,2024-04-10 11:50:00+00:00
100.0,7.0,10.0,2.1,9.0,7.1,96.0,1016.7,21.4,23.0,2024-04-10 11:20:00+00:00
120.0,6.0,8.0,2.2,13.0,7.3,351.0,1017.0,22.5,23.0,2024-04-10 10:50:00+00:00
110.0,6.0,8.0,2.0,12.0,6.7,340.0,1017.5,22.4,23.0,2024-04-10 10:20:00+00:00
110.0,7.0,9.0,2.3,12.0,7.4,331.0,1017.7,22.5,23.0,2024-04-10 09:50:00+00:00
110.0,7.0,9.0,2.3,14.0,7.2,331.0,1017.9,22.5,23.0,2024-04-10 09:20:00+00:00
100.0,7.0,8.0,2.1,13.0,7.0,330.0,1018.1,22.5,23.0,2024-04-10 08:50:00+00:00
100.0,7.0,9.0,2.2,9.0,7.1,86.0,1018.3,22.5,23.0,2024-04-10 08:20:00+00:00
100.0,7.0,9.0,2.4,14.0,7.5,329.0,1018.1,22.5,23.0,2024-04-10 07:50:00+00:00
90.0,7.0,9.0,2.4,13.0,7.4,319.0,1018.0,22.6,23.1,2024-04-10 07:20:00+00:00
100.0,7.0,9.0,2.2,13.0,7.1,332.0,1017.8,22.6,23.1,2024-04-10 06:50:00+00:00
90.0,7.0,9.0,2.2,10.0,7.1,87.0,1017.6,22.6,23.1,2024-04-10 06:20:00+00:00
90.0,7.0,9.0,2.3,14.0,7.3,331.0,1017.4,22.6,23.1,2024-04-10 05:50:00+00:00
90.0,7.0,9.0,2.3,14.0,7.3,330.0,1017.2,22.6,23.1,2024-04-10 05:20:00+00:00
80.0,7.0,9.0,2.3,14.0,7.3,334.0,1017.1,22.7,23.1,2024-04-10 04:50:00+00:00
80.0,7.0,8.0,2.3,14.0,7.1,298.0,1017.0,22.7,23.2,2024-04-10 04:20:00+00:00
80.0,7.0,8.0,2.4,14.0,7.2,341.0,1016.9,22.8,23.2,2024-04-10 03:50:00+00:00
80.0,7.0,8.0,2.3,15.0,7.3,350.0,1017.1,22.8,23.2,2024-04-10 03:20:00+00:00
80.0,6.0,7.0,2.1,9.0,7.1,88.0,1017.2,22.8,23.3,2024-04-10 02:50:00+00:00
80.0,6.0,7.0,2.2,14.0,7.2,340.0,1017.3,22.7,23.3,2024-04-10 02:20:00+00:00
80.0,6.0,7.0,2.1,14.0,7.3,343.0,1017.8,22.7,23.2,2024-04-10 01:50:00+00:00
90.0,5.0,7.0,2.1,13.0,7.1,349.0,1018.1,22.8,23.3,2024-04-10 01:20:00+00:00
80.0,6.0,7.0,2.2,14.0,7.3,339.0,1018.3,22.7,23.2,2024-04-10 00:50:00+00:00
80.0,6.0,7.0,2.4,15.0,7.6,354.0,1018.6,22.7,23.2,2024-04-10 00:20:00+00:00
90.0,6.0,8.0,2.3,14.0,7.4,328.0,1019.3,22.6,23.1,2024-04-09 22:50:00+00:00
80.0,6.0,7.0,2.2,14.0,7.4,339.0,1019.6,22.6,23.1,2024-04-09 22:20:00+00:00
80.0,6.0,7.0,2.3,15.0,7.6,346.0,1019.9,22.6,23.0,2024-04-09 21:50:00+00:00
80.0,6.0,7.0,2.4,14.0,7.6,337.0,1020.3,22.6,23.0,2024-04-09 21:20:00+00:00
80.0,6.0,7.0,2.4,14.0,7.6,336.0,1020.4,22.6,23.0,2024-04-09 20:50:00+00:00
90.0,6.0,8.0,2.2,14.0,7.2,330.0,1020.4,22.6,22.9,2024-04-09 20:20:00+00:00
